"SampleFk","TripID","StationID","CollectionDateTime","SampleType","QAQCType","QAQCMatchingSampleFk","Notes","SurfaceFk"
7519,"LP700708","LPCR0905",1970-07-09 10:45:00,"Major Ions",,,,405
7520,"LP700708","LPCR0905",1970-07-09 10:45:00,"Major Ions",,,,405
7521,"LP700708","LPCR0905",1970-07-09 10:45:00,"Major Ions",,,,405
7522,"LP700708","LPCR0905",1970-07-09 10:45:00,"Major Ions",,,,405
7523,"LP700708","LPCR0905",1970-07-09 10:45:00,"Major Ions",,,,405
3016,"LP700708","LPCR0024",1970-07-15 08:40:00,"Major Ions",,,,406
3017,"LP700708","LPCR0024",1970-07-15 08:40:00,"Major Ions",,,,406
3018,"LP700708","LPCR0024",1970-07-15 08:40:00,"Major Ions",,,,406
3019,"LP700708","LPCR0024",1970-07-15 08:40:00,"Major Ions",,,,406
3020,"LP700708","LPCR0024",1970-07-15 08:40:00,"Major Ions",,,,406
3021,"LP700708","LPCR0024",1970-07-15 08:40:00,"Major Ions",,,,406
3022,"LP700708","LPCR0024",1970-07-15 08:40:00,"Major Ions",,,,406
3023,"LP700708","LPCR0024",1970-07-15 08:40:00,"Major Ions",,,,406
3024,"LP700708","LPCR0024",1970-07-15 08:40:00,"Major Ions",,,,406
3025,"LP700708","LPCR0024",1970-07-15 08:40:00,"Major Ions",,,,406
6113,"LP700708","LPCR0453",1970-07-15 11:45:00,"Major Ions",,,,407
6114,"LP700708","LPCR0453",1970-07-15 11:45:00,"Major Ions",,,,407
6115,"LP700708","LPCR0453",1970-07-15 11:45:00,"Major Ions",,,,407
6116,"LP700708","LPCR0453",1970-07-15 11:45:00,"Major Ions",,,,407
6117,"LP700708","LPCR0453",1970-07-15 11:45:00,"Major Ions",,,,407
6118,"LP700708","LPCR0453",1970-07-15 11:45:00,"Major Ions",,,,407
6119,"LP700708","LPCR0453",1970-07-15 11:45:00,"Major Ions",,,,407
6120,"LP700708","LPCR0453",1970-07-15 11:45:00,"Major Ions",,,,407
6121,"LP700708","LPCR0453",1970-07-15 11:45:00,"Major Ions",,,,407
2367,"LP700708","LPCR-0001",1970-07-15 14:30:00,"Major Ions",,,,408
3026,"LP700812","LPCR0024",1970-08-12 09:50:00,"Major Ions",,,,409
3027,"LP700812","LPCR0024",1970-08-12 09:50:00,"Major Ions",,,,409
3028,"LP700812","LPCR0024",1970-08-12 09:50:00,"Major Ions",,,,409
3029,"LP700812","LPCR0024",1970-08-12 09:50:00,"Major Ions",,,,409
3030,"LP700812","LPCR0024",1970-08-12 09:50:00,"Major Ions",,,,409
3031,"LP700812","LPCR0024",1970-08-12 09:50:00,"Major Ions",,,,409
3032,"LP700812","LPCR0024",1970-08-12 09:50:00,"Major Ions",,,,409
3033,"LP700812","LPCR0024",1970-08-12 09:50:00,"Major Ions",,,,409
3034,"LP700812","LPCR0024",1970-08-12 09:50:00,"Major Ions",,,,409
3035,"LP700812","LPCR0024",1970-08-12 09:50:00,"Major Ions",,,,409
2368,"LP700812","LPCR-0001",1970-08-12 14:20:00,"Major Ions",,,,410
2369,"LP700902","LPCR-0001",1970-09-02 08:00:00,"Major Ions",,,,411
3036,"LP700902","LPCR0024",1970-09-02 10:20:00,"Major Ions",,,,412
3037,"LP700902","LPCR0024",1970-09-02 10:20:00,"Major Ions",,,,412
3038,"LP700902","LPCR0024",1970-09-02 10:20:00,"Major Ions",,,,412
3039,"LP700902","LPCR0024",1970-09-02 10:20:00,"Major Ions",,,,412
3040,"LP700902","LPCR0024",1970-09-02 10:20:00,"Major Ions",,,,412
3041,"LP700902","LPCR0024",1970-09-02 10:20:00,"Major Ions",,,,412
3042,"LP700902","LPCR0024",1970-09-02 10:20:00,"Major Ions",,,,412
3043,"LP700902","LPCR0024",1970-09-02 10:20:00,"Major Ions",,,,412
3044,"LP700902","LPCR0024",1970-09-02 10:20:00,"Major Ions",,,,412
3045,"LP700902","LPCR0024",1970-09-02 10:20:00,"Major Ions",,,,412
11917,"LP701008","LPCR2387",1970-10-08 09:20:00,"Major Ions",,,,413
11918,"LP701008","LPCR2387",1970-10-08 09:20:00,"Major Ions",,,,413
11919,"LP701008","LPCR2387",1970-10-08 09:20:00,"Major Ions",,,,413
11920,"LP701008","LPCR2387",1970-10-08 09:20:00,"Major Ions",,,,413
10954,"LP701008","LPCR1692",1970-10-08 11:15:00,"Major Ions",,,,414
10955,"LP701008","LPCR1692",1970-10-08 11:15:00,"Major Ions",,,,414
10956,"LP701008","LPCR1692",1970-10-08 11:15:00,"Major Ions",,,,414
10957,"LP701008","LPCR1692",1970-10-08 11:15:00,"Major Ions",,,,414
10958,"LP701008","LPCR1692",1970-10-08 11:15:00,"Major Ions",,,,414
10959,"LP701008","LPCR1692",1970-10-08 11:15:00,"Major Ions",,,,414
9810,"LP701008","LPCR1169",1970-10-08 15:15:00,"Major Ions",,,,415
9811,"LP701008","LPCR1169",1970-10-08 15:15:00,"Major Ions",,,,415
9812,"LP701008","LPCR1169",1970-10-08 15:15:00,"Major Ions",,,,415
9813,"LP701008","LPCR1169",1970-10-08 15:15:00,"Major Ions",,,,415
9814,"LP701008","LPCR1169",1970-10-08 15:15:00,"Major Ions",,,,415
9815,"LP701008","LPCR1169",1970-10-08 15:15:00,"Major Ions",,,,415
9816,"LP701008","LPCR1169",1970-10-08 15:15:00,"Major Ions",,,,415
8770,"LP701008","LPSJR193",1970-10-09 07:45:00,"Major Ions",,,,416
8771,"LP701008","LPSJR193",1970-10-09 07:45:00,"Major Ions",,,,416
8772,"LP701008","LPSJR193",1970-10-09 07:45:00,"Major Ions",,,,416
8773,"LP701008","LPSJR193",1970-10-09 07:45:00,"Major Ions",,,,416
8774,"LP701008","LPSJR193",1970-10-09 07:45:00,"Major Ions",,,,416
8775,"LP701008","LPSJR193",1970-10-09 07:45:00,"Major Ions",,,,416
7524,"LP701008","LPCR0905",1970-10-09 08:45:00,"Major Ions",,,,417
7525,"LP701008","LPCR0905",1970-10-09 08:45:00,"Major Ions",,,,417
7526,"LP701008","LPCR0905",1970-10-09 08:45:00,"Major Ions",,,,417
7527,"LP701008","LPCR0905",1970-10-09 08:45:00,"Major Ions",,,,417
7528,"LP701008","LPCR0905",1970-10-09 08:45:00,"Major Ions",,,,417
7529,"LP701008","LPCR0905",1970-10-09 08:45:00,"Major Ions",,,,417
7530,"LP701008","LPCR0905",1970-10-09 08:45:00,"Major Ions",,,,417
7531,"LP701008","LPCR0905",1970-10-09 08:45:00,"Major Ions",,,,417
6122,"LP701008","LPCR0453",1970-10-09 10:15:00,"Major Ions",,,,418
6123,"LP701008","LPCR0453",1970-10-09 10:15:00,"Major Ions",,,,418
6124,"LP701008","LPCR0453",1970-10-09 10:15:00,"Major Ions",,,,418
6125,"LP701008","LPCR0453",1970-10-09 10:15:00,"Major Ions",,,,418
6126,"LP701008","LPCR0453",1970-10-09 10:15:00,"Major Ions",,,,418
6127,"LP701008","LPCR0453",1970-10-09 10:15:00,"Major Ions",,,,418
6128,"LP701008","LPCR0453",1970-10-09 10:15:00,"Major Ions",,,,418
6129,"LP701008","LPCR0453",1970-10-09 10:15:00,"Major Ions",,,,418
6130,"LP701008","LPCR0453",1970-10-09 10:15:00,"Major Ions",,,,418
3046,"LP701008","LPCR0024",1970-10-09 13:00:00,"Major Ions",,,,419
3047,"LP701008","LPCR0024",1970-10-09 13:00:00,"Major Ions",,,,419
3048,"LP701008","LPCR0024",1970-10-09 13:00:00,"Major Ions",,,,419
3049,"LP701008","LPCR0024",1970-10-09 13:00:00,"Major Ions",,,,419
3050,"LP701008","LPCR0024",1970-10-09 13:00:00,"Major Ions",,,,419
3051,"LP701008","LPCR0024",1970-10-09 13:00:00,"Major Ions",,,,419
3052,"LP701008","LPCR0024",1970-10-09 13:00:00,"Major Ions",,,,419
3053,"LP701008","LPCR0024",1970-10-09 13:00:00,"Major Ions",,,,419
3054,"LP701008","LPCR0024",1970-10-09 13:00:00,"Major Ions",,,,419
3055,"LP701008","LPCR0024",1970-10-09 13:00:00,"Major Ions",,,,419
2370,"LP701008","LPCR-0001",1970-10-12 08:30:00,"Major Ions",,,,420
3056,"LP701117","LPCR0024",1970-11-17 10:40:00,"Major Ions",,,,421
3057,"LP701117","LPCR0024",1970-11-17 10:40:00,"Major Ions",,,,421
3058,"LP701117","LPCR0024",1970-11-17 10:40:00,"Major Ions",,,,421
3059,"LP701117","LPCR0024",1970-11-17 10:40:00,"Major Ions",,,,421
3060,"LP701117","LPCR0024",1970-11-17 10:40:00,"Major Ions",,,,421
3061,"LP701117","LPCR0024",1970-11-17 10:40:00,"Major Ions",,,,421
3062,"LP701117","LPCR0024",1970-11-17 10:40:00,"Major Ions",,,,421
3063,"LP701117","LPCR0024",1970-11-17 10:40:00,"Major Ions",,,,421
3064,"LP701117","LPCR0024",1970-11-17 10:40:00,"Major Ions",,,,421
3065,"LP701117","LPCR0024",1970-11-17 10:40:00,"Major Ions",,,,421
2371,"LP701117","LPCR-0001",1970-11-17 14:20:00,"Major Ions",,,,422
3066,"LP701211","LPCR0024",1970-12-11 10:30:00,"Major Ions",,,,423
3067,"LP701211","LPCR0024",1970-12-11 10:30:00,"Major Ions",,,,423
3068,"LP701211","LPCR0024",1970-12-11 10:30:00,"Major Ions",,,,423
3069,"LP701211","LPCR0024",1970-12-11 10:30:00,"Major Ions",,,,423
3070,"LP701211","LPCR0024",1970-12-11 10:30:00,"Major Ions",,,,423
3071,"LP701211","LPCR0024",1970-12-11 10:30:00,"Major Ions",,,,423
3072,"LP701211","LPCR0024",1970-12-11 10:30:00,"Major Ions",,,,423
3073,"LP701211","LPCR0024",1970-12-11 10:30:00,"Major Ions",,,,423
3074,"LP701211","LPCR0024",1970-12-11 10:30:00,"Major Ions",,,,423
3075,"LP701211","LPCR0024",1970-12-11 10:30:00,"Major Ions",,,,423
2372,"LP701211","LPCR-0001",1970-12-11 14:00:00,"Major Ions",,,,424
3076,"LP710111","LPCR0024",1971-01-11 14:30:00,"Major Ions",,,,425
3077,"LP710111","LPCR0024",1971-01-11 14:30:00,"Major Ions",,,,425
3078,"LP710111","LPCR0024",1971-01-11 14:30:00,"Major Ions",,,,425
